,0
461,110780.90726241368
462,111187.51200726168
463,110097.2490600719
464,109621.43381302852
465,109562.48413781886
466,109711.29951575045
467,110092.7975082343
468,108927.47026818267
469,109295.95860042112
470,108555.06457032717
471,108781.61517222316
472,108213.2187758369
473,109147.432573359
474,108825.04006039914
475,108474.68067301942
476,108772.13336680907
477,109059.13604265987
478,108161.46948572462
479,108133.74030043097
480,108792.76002197829
481,107863.42179571056
482,108004.0820017265
483,107570.92432162381
484,108002.80118266639
485,107863.30137682459
486,107717.48505305365
487,107156.05936502117
488,106909.62758841402
489,106752.53567804518
490,107159.12457302841
491,106665.85597447027
492,106653.7593500133
493,106288.11287626906
494,107179.79283273406
495,106587.44138534328
496,106612.90450614592
497,106856.10686717408
498,106146.58784370818
499,106635.55420388482
500,106397.95679464123
501,106264.26993684167
502,106326.13240272977
503,105638.01509945698
504,104079.9589222274
505,104150.18502710653
506,103359.12052347777
507,102584.44393551603
508,103004.33364381621
509,102824.41688096517
510,103460.33807074398
511,103174.74826184487
512,102928.250802209
513,102696.96991089454
514,103114.56071318928
515,103087.31320343955
516,103091.82343807872
517,103176.07286959083
518,103197.71793502136
519,101280.06820961637
520,101286.61436162345
521,101654.76688028108
522,101305.12341453468
523,101389.3681144854
524,102188.27278632081
525,101888.57525422996
526,101905.55893448519
527,101308.05605762392
528,100826.43028032174
529,100823.26900479288
530,100573.74625701219
531,100758.95339920504
532,99939.64889066645
533,99573.43147206915
534,99818.46302840879
535,100380.15628419277
536,99728.2794682345
537,99313.59978505304
538,99527.97684997662
539,98992.3838967783
540,99278.95168240517
541,99910.96750759966
542,101015.42420076257
543,102710.9215716407
544,101652.2391109822
545,101450.38701235747
546,101279.78276779776
547,101545.15280118355
548,98593.84463408499
549,97573.21052465719
550,97010.40482251585
551,97142.89615416291
552,97090.95628103205
553,97160.99494567026
554,97281.55312643637
555,98245.85716836051
556,98060.41449723206
557,97726.36159452905
558,97880.44880878922
559,97045.23584992927
560,97688.75441479168
561,97074.47153157348
562,97179.09373717761
563,96673.75869225441
564,96065.93197723146
565,94771.30884987726
566,94839.711951906
567,94318.60233602571
568,94310.98405755531
569,91288.25990993685
570,85888.41229380535
571,86069.63693504626
572,87080.13486040746
573,87207.20839091063
574,85022.3334708319
575,85621.90167070508
576,87668.99658135686
577,86565.07252207007
578,86914.09297470575
579,86393.33844807619
580,87146.19760146546
581,86381.32997523299
582,87374.48770884975
583,87283.17690291414
584,88163.46790486129
585,88057.2707840065
586,87976.6237325082
587,87985.327602289
588,90170.34024549389
589,89726.76219372438
590,91645.76453715826
591,91093.85881576408
592,90975.8418287364
593,89934.82376907252
594,90581.20584044016
595,91078.21277027579
596,91878.84767364089
597,91428.06869734687
598,91051.19829272087
599,90254.95661395101
600,89863.68986556995
601,89926.05934105797
602,90088.80684166499
603,90058.7754630096
604,90553.4536534921
605,90940.91624373369
606,90807.63307650224
607,91412.28501950912
608,92289.46553035812
609,92018.73168835316
610,91463.09337764124
611,91302.11858169547
612,89523.92514236234
613,89297.92181393669
614,88822.30295120947
615,87318.44381614358
616,87316.3407938436
617,89005.44756600865
618,89493.85522664909
619,89485.15686216226
620,89456.34765877019
621,90425.15828260558
622,90809.77463586
623,89647.15073767788
624,89834.55842097035
625,89381.7717304594
626,89788.86277218365
627,89643.36405086468
628,89138.81301847789
629,90018.09058022231
630,89075.76634873635
631,88258.34657632923
632,88012.49426930254
633,88058.16746859098
634,87086.14935387824
635,87333.6600330219
636,87577.07099880089
637,87028.10089249694
638,86875.21529516466
639,87814.2290861059
640,88277.54563188723
641,88487.0061861952
642,88567.93728493743
643,88959.33917762588
644,89773.11902145216
645,89047.98424365743
646,89465.17766578845
647,89601.16092343608
648,89354.93676923656
649,89111.91948387478
650,88885.79972034432
651,89064.0185878459
652,89097.16351670166
653,88851.91726628743
654,89224.60787146461
655,89249.23575003419
656,89520.66141351532
657,89227.49241447364
658,88777.20869498326
659,88632.69199760056
660,88957.35059115756
661,88297.7899984717
662,88513.21291501028
663,88810.96549659851
664,89430.77621251588
665,89454.7539762785
666,89965.9736668348
667,90058.85937044141
668,90221.12890976007
669,89654.12769672168
670,89962.91781615395
671,89811.40730265014
672,90032.4232227792
673,90165.47706128475
674,89978.14733600285
675,89557.25778273375
676,89911.69778005841
677,89361.59492394961
678,89463.66475745058
679,89237.34392474711
680,89159.6435333846
681,88912.67222329539
682,88728.21599232459
683,88162.12103518429
684,88460.36211492444
685,88647.49290598484
686,88329.11526226452
687,88853.5390259431
688,88783.8954705529
689,89149.54209569094
690,88724.33677500457
691,88242.77781011691
692,88654.50965062209
693,88719.88647030883
694,88548.23952089561
695,88300.71501010515
696,88398.3265376257
697,88070.6115632229
698,88101.0314630186
699,87727.19193974318
700,88247.3202965015
701,88064.9211560913
702,88267.91180818713
703,88587.41094981493
704,92806.80137443288
705,93461.81588525386
706,94888.90002535489
707,93725.09424172466
708,94670.72948795227
709,94560.7477478104
710,94023.9690739312
711,94153.45453419363
712,94449.80394075676
713,94506.40189987348
714,93917.91212948626
715,92980.93548546464
716,93784.26135679896
717,93402.79089370056
718,93988.41632850956
719,93274.86879216977
720,94378.50166349979
721,95211.02845212226
722,94743.10315790643
723,94689.59911851732
724,94511.69326788827
725,94023.82695041013
726,94225.30344037776
727,94156.79990322776
728,93845.16675186159
729,93996.05820091108
730,94203.03377788581
731,93114.85957261553
732,93440.82533445144
733,93498.69147267919
734,93139.74212137924
735,93442.20283934787
736,92902.45050410499
737,91534.9051867487
738,91584.81787408647
739,91891.56962913317
740,92349.02151310492
741,92442.13428455504
742,91569.042163249
743,91716.69210276053
744,91544.21427737802
745,91331.16565302269
746,91056.57207775999
747,91055.57721311259
748,90752.27468659615
749,90608.9376493198
750,90768.75008246035
751,91288.01476551374
752,90731.54651767873
753,90922.41840645972
754,91125.9884852183
755,90673.90996360042
756,92646.09246985186
757,92823.32050061125
758,92329.67715374244
759,92919.44602194747
760,92205.11673963508
761,92258.46371522768
762,92660.95298283875
763,92301.35200582954
764,92647.1361051858
765,92576.14215638753
766,93333.5792190183
767,92816.16513585373
768,92847.7716550281
769,92925.38321877847
770,92632.33152380864
771,92483.7699092033
772,92184.61640011508
773,91786.54985029121
774,91947.94612606821
775,91948.50582484526
776,91617.87749041256
777,91340.27238424063
778,91313.28612359833
779,91892.46461298279
780,91905.32671036905
781,90277.848873306
782,90407.6221681799
783,90945.41587152042
784,90824.69652745164
785,90877.07226104876
786,90697.94121617946
787,90759.59587754111
788,91262.57851184654
789,91542.52118349912
790,91788.98618614428
791,92021.71534266167
792,91772.99278031892
793,92416.23222571758
794,92402.0759375672
795,91926.26797660957
796,91955.47428583332
797,91992.68557327458
798,92642.54526254718
799,92311.5385857216
800,93787.00888850946
801,93348.42876560276
802,93645.07085985286
803,93821.25761681715
804,93581.06413533194
805,93712.24426769346
806,93937.55323420215
807,94668.65986641732
808,94669.91771275335
809,94189.80659327765
810,93963.19564547372
811,94093.57031483058
812,93631.3890225134
813,93964.59693042704
814,93816.50207496772
815,93335.19931159471
816,93335.19931159471
817,93372.22854232947
818,93594.3597917787
819,94038.64435815676
820,93816.50207496774
821,94223.75741061103
822,93890.5495026974
823,93335.19931159473
824,93261.15188386505
825,93668.4072195084
826,93446.27597005917
827,93224.13368687015
828,93779.48387797282
829,94001.61512742206
830,94779.10760171372
831,95112.31550962733
832,94627.61664568508
833,94627.61664568508
834,94702.18655641426
835,93844.64925042077
836,94553.04673495592
837,94553.04673495592
838,94814.0358667107
839,94664.8960452524
840,94217.48769247199
841,94441.19742465946
842,94366.62751393032
843,95037.74559889817
844,94776.7564671434
845,95336.02524181482
846,95637.84602119112
847,95034.20446243852
848,95524.65760717005
849,95336.0252418148
850,95826.47838654635
851,95751.02319170226
852,95449.202412326
853,95411.4804366589
854,96354.65350694495
855,96015.11075190155
856,95528.10207061085
857,94816.32873991404
858,95041.09338932014
859,95003.6363359346
860,95378.2515279758
861,95752.86672001699
862,96508.01703756141
863,96961.10272705054
864,97570.91991161539
865,97761.48565202637
866,101992.09733939776
867,101382.28015483293
868,101420.38875941535
869,101191.71441442196
870,102678.1430918769
871,102182.66307980874
872,102792.48026437357
873,104469.486040989
874,105117.41183013625
875,104812.5089172286
876,105346.09753387912
877,105841.57754594728
878,106565.73190300878
879,106337.0575580154
880,105307.98892929671
881,104660.05178139999
882,105307.98892929671
883,104774.38895389666
884,104355.1375097428
885,105422.32610179338
886,105422.32610179338
887,105269.86896596478
888,107975.94337129888
889,107937.82340796698
890,108242.72632087466
891,107552.79370279051
892,107207.82739374846
893,107284.48784276933
894,106364.57387762262
895,106211.25297958085
896,105559.65629755904
897,105674.64125953848
898,105559.65629755906
899,105521.32036149678
900,104984.70864145437
901,104754.72729439179
902,104831.38774341268
903,104908.04819243356
904,106556.21928862298
905,105942.94711955974
906,105406.33539951738
907,105176.35405245479
908,105444.65991247598
909,106287.91342860182
910,106594.55522468529
911,106402.89839058128
912,105751.30170855945
913,105981.27163251831
914,105138.02953949619
915,105253.0145014756
916,105482.99584853824
917,105406.33539951738
918,106364.57387762268
919,106862.86108470644
920,106939.52153372728
921,107668.8242777487
922,107668.8242777487
923,107246.59215876089
924,109357.7527537001
925,108820.35914075801
926,108014.28588060195
927,107745.5947938833
928,108014.28588060195
929,108551.66805403931
930,108206.20645118604
931,108551.66805403931
932,107438.52416884969
933,108014.28588060198
934,108167.82691287117
935,107592.05376161414
936,106670.83044700859
937,106478.89843691977
938,106709.2099853235
939,106670.83044700856
940,106478.89843691976
941,106709.20998532347
942,106133.43683406647
943,105519.28414449452
944,104521.29031375439
945,103753.59659191332
946,104406.1402593049
947,103945.5171624974
948,104099.05819476659
949,105135.44300332636
950,105058.67248719178
951,104521.2903137544
952,104521.2903137544
953,104521.2903137544
954,104789.98140047309
955,104943.52243274225
956,105058.68392669651
957,104827.87781533094
958,104327.77879964066
959,103789.21592026907
960,103981.55816795336
961,104366.2426633219
962,104635.53556764667
963,103481.47061690202
964,101186.06389499283
965,100922.65766931493
966,100207.68830147313
967,100809.76127652293
968,101073.16750220081
969,101562.35529896065
970,100659.25144363703
971,101750.50100094458
972,101298.93785878069
973,100702.18520610803
974,101112.45473895861
975,100590.28644189221
976,99918.93831821012
977,100664.8819129017
978,100851.3650327238
979,100702.18520610806
980,99918.93831821012
981,100068.12926022905
982,99918.9383182101
983,100291.9156732575
984,101298.93785878066
985,101037.85926794908
986,101298.93785878066
987,101448.12880079965
988,102343.25222210701
989,102977.30816798598
990,102604.33081293858
991,102007.57816026596
992,101821.09504044383
993,101597.30862741539
994,101858.38721824696
995,102753.52175495752
996,102194.061280088
997,102343.25222210701
998,101783.79174723751
999,102194.06128008803
1000,102044.8814534723
1001,101597.30862741539
1002,101261.6345655743
1003,102007.57816026593
1004,101895.69051145329
1005,102194.061280088
1006,101821.09504044383
1007,102268.65675109751
1008,102529.73534192909
1009,102455.1398709196
1010,102492.38892359426
1011,102864.81285489537
1012,102864.81285489537
1013,102566.87592970268
1014,103721.39677628079
1015,104205.55676636503
1016,103646.90977017237
1017,103758.64582895549
1018,103944.85779460605
1019,104093.83180682285
1020,104056.5827541482
1021,104168.31881293129
1022,104466.255738124
1023,104391.76873201558
1024,104168.31881293129
1025,104354.53077858187
1026,104726.95470988301
1027,103423.45985108809
1028,103088.2738732207
1029,103907.61984117232
1030,103497.94685719648
1031,103646.9097701724
1032,105397.3266656178
1033,106030.4606679189
1034,105732.51264348523
1035,105918.72460913577
1036,107818.11551679803
1037,108711.9484908581
1038,107780.87756336432
1039,108302.27550688232
1040,108116.06354123174
1041,108674.69943818342
1042,107892.60252290648
1043,106887.04458930425
1044,108041.5765351233
1045,107669.14150458122
1046,107818.11551679805
1047,108451.24951909912
1048,108600.212432075
1049,108711.94849085812
1050,108562.97447864132
1051,107892.60252290651
1052,108302.27550688232
1053,109717.50642446037
1054,110909.27632371314
1055,111954.81372326714
1056,112435.47590076362
1057,112786.3953708205
1058,112338.2056292981
1059,112227.84911317145
1060,112444.75050804288
1061,111356.75990070772
1062,110222.3397044928
1063,110040.77230125606
1064,110503.28113157793
1065,111140.27699421353
1066,110332.87718856634
1067,111571.2860912759
1068,111334.88540012467
1069,110272.21899486057
1070,110254.92524543377
1071,108549.40414025278
1072,108558.26025915482
1073,109389.55914429115
1074,108892.88130349286
1075,109382.8520197587
1076,108663.16511588068
1077,109375.18350300826
1078,109640.78789659253
1079,110366.8199891091
1080,110501.48276260545
1081,110656.30084118916
1082,110781.72326792232
1083,110828.57803775728
1084,110134.8529621305
1085,109726.49850113624
1086,109388.6360262287
1087,110327.34202019601
1088,109945.44899179069
1089,110570.93918595368
1090,111894.35108242925
1091,110655.35984194752
1092,110939.69830033154
1093,109871.4425690372
1094,110389.52731444302
1095,110331.5931792918
1096,109860.44124038512
1097,109677.54269941445
1098,110366.07252822479
1099,110420.44023476331
1100,110916.15057786288
1101,111179.68293316771
1102,111438.77758251148
1103,111414.02274935122
1104,111211.17550733061
1105,111421.07221622004
1106,111417.72255232709
1107,110766.53388596937
1108,111361.64194255097
1109,111266.77759369343
1110,111851.39314909112
1111,116076.0429389042
1112,116097.21468211622
1113,116443.89905938777
1114,116669.36528616301
1115,115804.83687660082
1116,115699.88852215606
1117,116096.16426486753
1118,117297.53814347212
1119,116732.05185330298
1120,116297.2841540792
1121,116718.58316991448
1122,116904.12186993757
1123,116918.55927145536
1124,116806.74819098604
1125,117249.12557961127
1126,118403.52246459486
1127,117739.04018439012
1128,117334.76959928601
1129,116711.3352908987
1130,116349.87504432921
1131,116549.3492798513
1132,114991.27704620453
1133,113786.25004983513
1134,113864.63451919133
1135,112398.4387808947
1136,113260.53955948225
1137,113893.83611870432
1138,114273.43356976747
1139,114268.0647704965
1140,114313.64120778593
1141,113763.49100944732
1142,113605.73001000012
1143,113547.91037611234
1144,114214.03831000662
1145,114420.57368370035
1146,115153.4964833072
1147,115697.71765984221
1148,116219.04222648549
1149,116559.08671126165
1150,116567.85262708833
1151,115758.69025984629
1152,115300.84789007684
1153,115450.17479489832
1154,116130.26376445066
1155,116410.10148864311
1156,115844.0283355621
1157,115850.66168315677
1158,116233.08654324005
1159,117859.83551134786
1160,117577.2525473871
1161,117009.35316184223
1162,117572.83424303899
1163,116593.44344587266
1164,117162.1675815625
1165,116512.05238870783
1166,116502.87409780866
1167,115168.19272032888
1168,115420.87260046156
1169,115051.18423904575
1170,115422.26289356312
1171,115343.2518296738
1172,115590.39410169018
1173,115676.79257044956
1174,115852.1108869829
1175,115717.45275259715
1176,113713.62801820348
1177,113671.87209657751
1178,113926.16613056538
1179,114040.12303631208
1180,114718.29151624111
1181,114858.89963381561
1182,114056.91259283495
1183,114550.06605095459
1184,114942.85919857484
1185,114258.0220246164
1186,114208.04216583047
1187,114954.51173990892
1188,115429.3086162303
1189,116029.42056384172
1190,117027.29452728848
1191,116914.66142077949
1192,116877.73876546568
1193,116221.42312342394
1194,116348.87043558815
1195,117053.86981040853
1196,117828.5921788057
1197,117439.16983608171
1198,117300.79303778858
1199,116338.55870302305
1200,116699.76633970768
1201,116654.44461190133
1202,116398.67087673208
1203,115724.16714418665
1204,116107.30503238653
1205,115768.8117190481
1206,115651.23658402858
1207,116164.34031815275
1208,116226.22259341966
1209,116640.55703659187
1210,116358.540654837
1211,116776.85485654524
1212,116587.41835022805
1213,116836.25343229003
1214,115692.59962717781
1215,116106.45639495485
1216,116311.18227930665
1217,116163.68585872209
1218,116183.5201959475
1219,116470.9108612965
1220,116645.66617399617
1221,116521.39072970946
1222,116425.49911009693
1223,116363.5922951631
1224,116685.82034565655
1225,119212.85700491226
1226,118641.34389933317
1227,118562.9301792697
1228,118133.38356264276
1229,117746.30018977115
1230,118303.37863440833
1231,118037.68140535595
1232,117878.63962429692
1233,117423.42086253292
1234,117362.57977318129
1235,117628.92827897838
1236,117799.12465446506
1237,117393.4502908807
1238,117250.52464890452
1239,117427.7548132341
1240,117637.57249759007
1241,118183.31872686923
1242,117802.80732842155
1243,117388.701891342
1244,117716.88616370078
1245,115866.52604220233
1246,115844.41815706817
1247,115945.01081063798
1248,116227.0136410989
1249,116085.7339530775
1250,114468.12829874428
1251,114595.411457452
1252,114374.16682657515
1253,114915.21202189701
1254,115002.18707080465
1255,115167.0903425661
1256,115954.08131948246
1257,115874.28215616202
1258,115421.08827300435
1259,119469.23505581748
1260,117397.96195123148
1261,116876.67597186693
1262,115712.73440050523
1263,114617.9944669899
1264,114330.200504309
1265,115296.5973121268
1266,114865.99240702535
1267,115270.82452886866
1268,114805.97446671252
1269,115217.03067125495
1270,116826.1211776987
1271,116579.41886304146
1272,117445.97630348182
1273,117697.16009646485
1274,117867.99808039019
1275,117700.89890978747
1276,117784.14552228511
1277,116712.43402203881
1278,117426.97281783499
1279,117612.25035666159
1280,118196.62687899086
1281,117829.87507695892
1282,117837.14642424852
1283,118860.74326477028
1284,119036.41592109561
1285,120250.9243053474
1286,119351.57209927503
1287,120520.87951970202
1288,120057.75658116404
1289,120534.18453814674
1290,121388.92883354207
1291,121241.83876044539
1292,120308.63095511346
1293,120322.28406997095
1294,120525.2887409308
1295,120155.75216759651
1296,120495.75211568191
1297,120872.53425138629
1298,120710.59206467685
1299,120304.26041126385
1300,120342.20292025882
1301,120665.84233694273
1302,120950.57231015168
1303,121134.16093675322
1304,121135.7080319212
1305,121964.21617175937
1306,122529.1766497303
1307,123188.45836310975
1308,122706.6155730391
1309,122777.47253173307
1310,125768.677899365
1311,127943.77767342216
1312,128087.76066372317
1313,127784.2979465218
1314,127840.62510309639
1315,128925.26774045512
1316,128546.40991873367
1317,128558.6319705608
1318,128931.58504572438
1319,129924.39469240316
1320,131985.21570338472
1321,131215.21354581608
1322,131366.7901949
1323,131633.5480792408
1324,130776.83123750625
1325,130427.80656760758
1326,128456.54947439292
1327,126372.59939064986
1328,126056.94040654083
1329,126712.68958595338
1330,126384.17681949033
1331,126655.85962344919
1332,125856.97835607808
1333,126011.49448598115
1334,126033.2311730914
1335,125314.86331675443
1336,124894.49177469192
1337,124614.72539848028
1338,126644.86235529675
1339,125971.96620443896
1340,125804.95728105439
1341,126420.09521230719
1342,127134.72425532153
1343,126638.85446906104
1344,126124.90945425458
1345,126346.29877279403
1346,125894.5211988213
1347,129028.76840719373
1348,128624.69293423406
1349,127554.07414359492
1350,126849.74934587583
1351,127579.40339242326
1352,127501.41697986977
1353,126672.64959546889
1354,127008.96359736298
1355,126577.44390601836
1356,127775.73389775756
1357,128548.5130083193
1358,127455.90889092773
1359,127280.18002045232
1360,128367.83872052078
1361,128792.49120024574
1362,128291.24881182276
1363,128458.6242830892
1364,126341.4603783655
1365,127894.244546044
