Date,Close,RSI,rsi_signal,rsi_position
2021-01-16,0.2801879942417145,42.88926560708973,0,0
2021-01-17,0.2773840129375458,42.443874806158675,0,0
2021-01-18,0.2847689986228943,44.09065732044644,0,0
2021-01-19,0.2943139970302582,46.231968199377754,0,0
2021-01-20,0.2965179979801178,46.739219840995716,0,0
2021-01-21,0.26894599199295044,41.46861859374985,0,0
2021-01-22,0.27279898524284363,42.445346757295304,0,0
2021-01-23,0.271820992231369,42.252611715721,0,0
2021-01-24,0.2735089957714081,42.73593206123341,0,0
2021-01-25,0.269089013338089,41.750567394028444,0,0
2021-01-26,0.26882699131965637,41.68920118335705,0,0
2021-01-27,0.2519429922103882,37.830580029202416,0,0
2021-01-28,0.2572779953479767,39.72886741519725,0,0
2021-01-29,0.2821879982948303,47.75095319221395,0,0
2021-01-30,0.44024398922920227,72.63722843179698,1,1
2021-01-31,0.49231401085853577,76.59266931685157,0,1
2021-02-01,0.37150898575782776,56.2695564034574,0,1
2021-02-02,0.369269996881485,55.97311821819059,0,1
2021-02-03,0.3934899866580963,58.518880381004436,0,1
2021-02-04,0.44644901156425476,63.49008288766681,0,1
2021-02-05,0.45004698634147644,63.80742904010211,0,1
2021-02-06,0.43909600377082825,62.039873969375456,0,1
2021-02-07,0.41795799136161804,58.66192001630625,0,1
2021-02-08,0.44770199060440063,61.81272405813045,0,1
2021-02-09,0.47199100255966187,64.2116039191472,0,1
2021-02-10,0.503445029258728,67.09438044561576,0,1
2021-02-11,0.5247870087623596,68.92350747939608,0,1
2021-02-12,0.6085919737815857,74.8382337854377,0,1
2021-02-13,0.6289960145950317,76.0342178219696,0,1
2021-02-14,0.5941929817199707,69.92866375903367,0,1
2021-02-15,0.5489150285720825,62.85696454306478,0,1
2021-02-16,0.5208460092544556,58.881631463684464,0,1
2021-02-17,0.5355370044708252,60.29694513965421,0,1
2021-02-18,0.5324329733848572,59.8283654137295,0,1
2021-02-19,0.567018985748291,63.25483946432779,0,1
2021-02-20,0.5175120234489441,55.904233971808836,0,1
2021-02-21,0.5485600233078003,59.11319582905713,0,1
2021-02-22,0.571740984916687,61.37334580458749,0,1
2021-02-23,0.47356298565864563,49.01522341808491,0,1
2021-02-24,0.4718320071697235,48.82853877371303,0,1
2021-02-25,0.4345239996910095,44.86250676695031,0,1
2021-02-26,0.4278999865055084,44.176423455416256,0,1
2021-02-27,0.4378089904785156,45.518676704691586,0,1
2021-02-28,0.41495299339294434,42.95320497366845,0,1
2021-03-01,0.44724398851394653,47.45871763266427,0,1
2021-03-02,0.43683698773384094,46.19248604906537,0,1
2021-03-03,0.45027899742126465,48.11795931490109,0,1
2021-03-04,0.4866049885749817,53.01150914610523,0,1
2021-03-05,0.4581190049648285,49.100479323629315,0,1
2021-03-06,0.4651060104370117,50.07344409159409,0,1
2021-03-07,0.46686699986457825,50.33114616252226,0,1
2021-03-08,0.47359699010849,51.364343905597906,0,1
2021-03-09,0.48598799109458923,53.29088207026481,0,1
2021-03-10,0.4631659984588623,49.408847368671246,0,1
2021-03-11,0.4529600143432617,47.73420449993998,0,1
2021-03-12,0.44113099575042725,45.796753687428286,0,1
2021-03-13,0.45992401242256165,49.31641436286425,0,1
2021-03-14,0.442111998796463,46.25094280415151,0,1
2021-03-15,0.4375549852848053,45.47218290132718,0,1
2021-03-16,0.4625999927520752,50.41380270578197,0,1
2021-03-17,0.4724169969558716,52.24085207040157,0,1
2021-03-18,0.4729189872741699,52.337561046924485,0,1
2021-03-19,0.47117099165916443,51.94313277454835,0,1
2021-03-20,0.5269910097122192,61.83456339252888,0,1
2021-03-21,0.5198349952697754,60.125996987387026,0,1
2021-03-22,0.5499420166015625,64.56253744893999,0,1
2021-03-23,0.5565950274467468,65.47665613728398,0,1
2021-03-24,0.48883700370788574,51.0371181712122,0,1
2021-03-25,0.5174980163574219,55.506793648979645,0,1
2021-03-26,0.5670549869537354,61.97108418794895,0,1
2021-03-27,0.5504429936408997,58.88279972828485,0,1
2021-03-28,0.5507559776306152,58.92433316633388,0,1
2021-03-29,0.5678709745407104,61.23056621677646,0,1
2021-03-30,0.5668590068817139,61.01243820466614,0,1
2021-03-31,0.573868989944458,62.02172234732921,0,1
2021-04-01,0.5792919993400574,62.82351806942454,0,1
2021-04-02,0.6165689826011658,67.848302771574,0,1
2021-04-03,0.5909150242805481,61.67061754737799,0,1
2021-04-04,0.6467289924621582,68.40986583284531,0,1
2021-04-05,0.9204729795455933,83.62085094374038,0,1
2021-04-06,1.0962660312652588,87.71259064647995,0,1
2021-04-07,0.917576014995575,68.8771733944058,0,1
2021-04-08,1.0527559518814087,73.51132444246461,0,1
2021-04-09,1.0208369493484497,70.82951940377444,0,1
2021-04-10,1.3744159936904907,79.67505626761434,0,1
2021-04-11,1.3605300188064575,78.6661678231265,0,1
2021-04-12,1.4677350521087646,80.69824861358401,0,1
2021-04-13,1.7940009832382202,85.29038385602657,0,1
2021-04-14,1.8392360210418701,85.79498425100765,0,1
2021-04-15,1.7660670280456543,80.95728374279838,0,1
2021-04-16,1.55752694606781,69.01311675717182,0,1
2021-04-17,1.5600550174713135,69.07268662171127,0,1
2021-04-18,1.4059979915618896,61.334639176142446,0,1
2021-04-19,1.3150440454483032,57.25639030702176,0,1
2021-04-20,1.3832989931106567,59.43612968790441,0,1
2021-04-21,1.2964979410171509,55.556053134481154,0,1
2021-04-22,1.159682035446167,50.01392003524481,0,1
2021-04-23,1.169659972190857,50.40251224174455,0,1
2021-04-24,1.0487060546875,45.75862322894189,0,1
2021-04-25,1.032256007194519,45.14934867835314,0,1
2021-04-26,1.3685059547424316,57.582138927075015,0,1
2021-04-27,1.4009549617767334,58.558358776933005,0,1
2021-04-28,1.3586009740829468,56.72334929395829,0,1
2021-04-29,1.399359941482544,58.084595336814395,0,1
2021-04-30,1.5916739702224731,63.86070168094969,0,1
2021-05-01,1.6510250568389893,65.4433887585089,0,1
2021-05-02,1.5626410245895386,61.14869359392458,0,1
2021-05-03,1.555994987487793,60.82545325668227,0,1
2021-05-04,1.3923759460449219,53.34862560939783,0,1
2021-05-05,1.6145119667053223,60.455628889612754,0,1
2021-05-06,1.6005810499191284,59.8399437894823,0,1
2021-05-07,1.5817550420761108,58.96599347900132,0,1
2021-05-08,1.5625979900360107,58.0371200397213,0,1
2021-05-09,1.5352929830551147,56.666923532635494,0,1
2021-05-10,1.3890060186386108,49.873414948283525,0,1
2021-05-11,1.4776819944381714,53.51167255658129,0,1
2021-05-12,1.247864007949829,44.497538068226845,0,1
2021-05-13,1.3589099645614624,48.97054769380935,0,1
2021-05-14,1.4029170274734497,50.66733150066447,0,1
2021-05-15,1.4858800172805786,53.787053916374376,0,1
2021-05-16,1.452605962753296,52.35696890716519,0,1
2021-05-17,1.4962999820709229,54.083421171049274,0,1
2021-05-18,1.5907340049743652,57.6549110093275,0,1
2021-05-19,1.0703129768371582,39.445715367956055,0,1
2021-05-20,1.1855369806289673,43.686441591596676,0,1
2021-05-21,1.0069760084152222,39.11487012151562,0,1
2021-05-22,0.9063169956207275,36.778388614294656,0,1
2021-05-23,0.7970150113105774,34.37707212141008,0,1
2021-05-24,0.9928349852561951,41.718808012556295,0,1
2021-05-25,0.976186990737915,41.29580958028669,0,1
2021-05-26,1.0337250232696533,43.43065191760401,0,1
2021-05-27,0.9702349901199341,41.631554972881624,0,1
2021-05-28,0.9001479744911194,39.67757530891716,0,1
2021-05-29,0.8317880034446716,37.81337803179907,0,1
2021-05-30,0.9066089987754822,41.07655886163079,0,1
2021-05-31,1.0465840101242065,46.71032669791641,0,1
2021-06-01,1.0110009908676147,45.51886727019665,0,1
2021-06-02,1.024399995803833,46.076640580153594,0,1
2021-06-03,1.045320987701416,46.98921903318596,0,1
2021-06-04,0.970196008682251,44.10288216195107,0,1
2021-06-05,0.9232860207557678,42.353426335965686,0,1
2021-06-06,0.945285975933075,43.48565939668808,0,1
2021-06-07,0.8611549735069275,40.231439779441736,0,1
2021-06-08,0.8757879734039307,41.057649384772034,0,1
2021-06-09,0.9200339913368225,43.59656632747178,0,1
2021-06-10,0.8691819906234741,41.38991308139031,0,1
2021-06-11,0.8484500050544739,40.49010832733303,0,1
2021-06-12,0.8326830267906189,39.781787011660946,0,1
2021-06-13,0.8831599950790405,43.20713446984699,0,1
2021-06-14,0.8928970098495483,43.870397792401626,0,1
2021-06-15,0.8898000121116638,43.695602522871546,0,1
2021-06-16,0.8319079875946045,40.45108025308173,0,1
2021-06-17,0.8414379954338074,41.22476951963107,0,1
2021-06-18,0.797648012638092,38.73444350536231,0,1
2021-06-19,0.7616729736328125,36.76929895643216,0,1
2021-06-20,0.7763770222663879,38.150490094352804,0,1
2021-06-21,0.6103879809379578,30.145286647715082,0,1
2021-06-22,0.5450670123100281,27.68349625192168,-1,0
2021-06-23,0.6265349984169006,34.83155423096578,0,0
2021-06-24,0.671999990940094,38.48582461654451,0,0
2021-06-25,0.6133229732513428,35.703250959840446,0,0
2021-06-26,0.615435004234314,35.88294611477555,0,0
2021-06-27,0.6469230055809021,38.636459886923205,0,0
2021-06-28,0.643746018409729,38.457009560082135,0,0
2021-06-29,0.7017250061035156,43.60488754248246,0,0
2021-06-30,0.7063739895820618,44.009312091956076,0,0
2021-07-01,0.6611800193786621,40.935987110815496,0,0
2021-07-02,0.6567630171775818,40.63729721913144,0,0
2021-07-03,0.6728879809379578,42.29269313677763,0,0
2021-07-04,0.6949449777603149,44.56971722311709,0,0
2021-07-05,0.6542999744415283,41.3331765640654,0,0
2021-07-06,0.6654019951820374,42.56014690107028,0,0
2021-07-07,0.6515750288963318,41.39886026656329,0,0
2021-07-08,0.623058021068573,39.03330361416408,0,0
2021-07-09,0.6368039846420288,40.789604214474906,0,0
2021-07-10,0.6254630088806152,39.771623789579664,0,0
2021-07-11,0.6359350085258484,41.23013086130265,0,0
2021-07-12,0.6301779747009277,40.64736562838258,0,0
2021-07-13,0.6195229887962341,39.533624304920274,0,0
2021-07-14,0.6203240156173706,39.667463210874715,0,0
2021-07-15,0.5969409942626953,37.08682931698142,0,0
2021-07-16,0.5907739996910095,36.41398011250698,0,0
2021-07-17,0.582427978515625,35.47593760362872,0,0
2021-07-18,0.5879219770431519,36.63314254229383,0,0
2021-07-19,0.5575559735298157,33.09971189051301,0,0
2021-07-20,0.5293359756469727,30.185783520847053,0,0
2021-07-21,0.569998025894165,38.57662154393162,0,0
2021-07-22,0.5922060012817383,42.63203634352656,0,0
2021-07-23,0.6092240214347839,45.59628665855893,0,0
2021-07-24,0.6098269820213318,45.70333579389182,0,0
2021-07-25,0.6063569784164429,45.152700512883406,0,0
2021-07-26,0.6256179809570312,48.83740248236278,0,0
2021-07-27,0.6446040272712708,52.24322812579659,0,0
2021-07-28,0.7254449725151062,63.411696699854744,0,0
2021-07-29,0.7480170130729675,65.81556769865404,0,0
2021-07-30,0.7521190047264099,66.24953527085631,0,0
2021-07-31,0.7477859854698181,65.30641885109303,0,0
2021-08-01,0.7259219884872437,60.61718534291026,0,0
2021-08-02,0.7392200231552124,62.386216944399266,0,0
2021-08-03,0.7127289772033691,56.90271321918297,0,0
2021-08-04,0.7304880023002625,59.4743196585096,0,0
2021-08-05,0.7331510186195374,59.86109562407568,0,0
2021-08-06,0.7465130090713501,61.82960648126735,0,0
2021-08-07,0.8162810206413269,70.0804333076614,1,1
2021-08-08,0.7787389755249023,62.27925014580746,0,1
2021-08-09,0.8185529708862305,66.53396513307055,0,1
2021-08-10,0.8512470126152039,69.56938275808882,0,1
2021-08-11,1.0125240087509155,79.46430052214608,0,1
