Date,Close,trend_aroon_up,trend_aroon_down,aroon_signal,aroon_position,macd,signal,macd_signal,macd_position,RSI,rsi_signal,rsi_position
2021-06-18,237.0500030517578,100.0,24.0,0,1,2.345756985319809,-0.7589279924122835,0,1,60.89799845685567,0,0
2021-06-21,233.88999938964844,96.0,20.0,0,1,2.8741805054589804,-0.0323062928380307,0,1,58.09266948604069,0,0
2021-06-22,235.97000122070312,92.0,16.0,0,1,3.421359415105627,0.6584268487507008,0,1,59.417854737181706,0,0
2021-06-23,238.6999969482422,100.0,12.0,0,1,4.028848426112688,1.3325111642230985,0,1,61.15411394457433,0,0
2021-06-24,244.1499938964844,100.0,8.0,0,1,4.89364614370038,2.044738160118555,0,1,64.42622813594855,0,0
2021-06-25,239.94000244140625,96.0,4.0,0,1,5.179586391619552,2.6717078064187545,0,1,60.207299255472726,0,0
2021-06-28,246.6000061035156,100.0,48.0,0,1,5.875869369255867,3.3125401189861767,0,1,64.20110598885978,0,0
2021-06-29,248.8699951171875,100.0,44.0,0,1,6.535510491067214,3.9571341934023847,0,1,65.47307209137847,0,0
2021-06-30,243.8000030517578,96.0,40.0,0,1,6.573400772268968,4.480387509175702,0,1,60.3181495317248,0,0
2021-07-01,241.8500061035156,92.0,36.0,0,1,6.3726210277978055,4.858834212900123,0,1,58.41320728117896,0,0
2021-07-02,241.0800018310547,88.0,32.0,0,1,6.081267656089352,5.10332090153797,0,1,57.63911102798673,0,0
2021-07-06,246.6999969482422,84.0,28.000000000000004,0,1,6.23201584821777,5.32905989087393,0,1,61.63527657443611,0,0
2021-07-07,244.63999938964844,80.0,24.0,0,1,6.114772992952311,5.486202511289607,0,1,59.42246457972975,0,0
2021-07-08,235.8999938964844,76.0,20.0,0,1,5.25602361694547,5.44016673242078,-1,0,51.04855438325905,0,0
2021-07-09,241.88999938964844,72.0,16.0,0,1,5.001151767768619,5.3523637394903485,0,0,55.66035043811599,0,0
2021-07-12,243.3500061035156,68.0,12.0,0,1,4.860940435556586,5.2540790787035965,0,0,56.73039007994255,0,0
2021-07-13,241.42999267578125,64.0,8.0,0,1,4.542529455279947,5.111769154018867,0,0,54.85555813148536,0,0
2021-07-14,239.0,60.0,4.0,0,1,4.047449876023364,4.898905298419766,0,0,52.49117291631271,0,0
2021-07-15,235.16000366210935,56.00000000000001,4.0,0,1,3.307117735679753,4.580547785871764,0,0,48.90399848697754,0,0
2021-07-16,237.5200042724609,52.0,4.0,0,1,2.877659637539125,4.239970156205237,0,0,51.11509150389082,0,0
2021-07-19,233.69000244140625,48.0,12.0,0,1,2.202868564011027,3.832549837766395,0,0,47.52109164843864,0,0
2021-07-20,246.47000122070312,44.0,8.0,0,1,2.668569265845917,3.5997537233823,0,0,58.10619754815303,0,0
2021-07-21,257.25,100.0,4.0,0,1,3.862966364881572,3.652396251682154,1,1,64.59352334916375,0,0
2021-07-22,260.5899963378906,100.0,88.0,0,1,5.021163613417826,3.9261497240292886,0,1,66.33305220234666,0,0
2021-07-23,264.0,100.0,84.0,0,1,6.143384956531406,4.3695967705297125,0,1,68.0584847182078,0,0
2021-07-26,261.989990234375,96.0,80.0,0,1,6.792265458219731,4.854130508067716,0,1,65.91411022950876,0,0
2021-07-27,251.72999572753903,92.0,76.0,0,1,6.40478178283513,5.1642607630212,0,1,56.18310439549999,0,0
2021-07-28,258.6099853515625,88.0,72.0,0,1,6.577039821611635,5.446816574739287,0,1,60.40445129691376,0,0
2021-07-29,255.27999877929688,84.0,68.0,0,1,6.371407848260219,5.631734829443474,0,1,57.51617448814756,0,0
2021-07-30,247.25999450683597,80.0,64.0,0,1,5.497919119788463,5.604971687512473,-1,0,51.1701289832644,0,0
2021-08-02,272.3800048828125,100.0,60.0,0,1,6.754782976536205,5.83493394531722,1,1,64.41416266955721,0,0
2021-08-03,269.489990234375,96.0,56.00000000000001,0,1,7.431985308568244,6.154344217967425,0,1,62.31992235243788,0,0
2021-08-04,266.4200134277344,92.0,52.0,0,1,7.632963512239485,6.450068076821837,0,1,60.085156230952656,0,0
2021-08-05,281.8099975585937,100.0,48.0,0,1,8.931130770429434,6.9462806155433565,0,1,66.55912461053536,0,0
2021-08-06,275.1000061035156,96.0,44.0,0,1,9.31116413845885,7.419257320126455,0,1,61.84895057891691,0,0
2021-08-09,279.7300109863281,92.0,40.0,0,1,9.87214606544751,7.909835069190667,0,1,63.754947733414326,0,0
2021-08-10,273.0799865722656,88.0,36.0,0,1,9.668672453100896,8.261602545972714,0,1,59.181651694426414,0,0
2021-08-11,271.0899963378906,84.0,32.0,0,1,9.240325844068876,8.457347205591947,0,1,57.84447230687943,0,0
2021-08-12,268.5899963378906,80.0,28.000000000000004,0,1,8.599993590906308,8.48587648265482,0,1,56.12869360450799,0,0
2021-08-13,267.8800048828125,76.0,24.0,0,1,7.943665657215376,8.377434317566932,-1,0,55.6240787428693,0,0
